action: AIR[$r101],action: AIR[$r102],action: AIR[$r103],action: AIR[$r104],action: AIR[$r105],action: AIR[$r106],action: AIR[$r107],action: AIR[$r108],action: AIR[$r109],action: AIR[$r110],action: AIR[$r111],action: AIR[$r112],action: AIR[$r201],action: AIR[$r202],action: AIR[$r203],action: AIR[$r204],action: AIR[$r205],action: AIR[$r206],action: AIR[$r207],action: AIR[$r208],action: AIR[$r209],action: AIR[$r210],action: AIR[$r211],action: AIR[$r212],action: AIR[$r301],action: AIR[$r302],action: AIR[$r303],action: AIR[$r304],action: AIR[$r305],action: AIR[$r306],action: AIR[$r307],action: AIR[$r308],action: AIR[$r309],action: AIR[$r310],action: AIR[$r311],action: AIR[$r312],action: AIR[$r401],action: AIR[$r402],action: AIR[$r403],action: AIR[$r404],action: AIR[$r405],action: AIR[$r406],action: AIR[$r407],action: AIR[$r408],action: AIR[$r409],action: AIR[$r410],action: AIR[$r411],action: AIR[$r412],action: AIR[$r501],action: AIR[$r502],action: AIR[$r503],action: AIR[$r504],action: AIR[$r505],action: AIR[$r506],action: AIR[$r507],action: AIR[$r508],action: AIR[$r509],action: AIR[$r510],action: AIR[$r511],action: AIR[$r512],states: TEMP[$r101],states: TEMP[$r102],states: TEMP[$r103],states: TEMP[$r104],states: TEMP[$r105],states: TEMP[$r106],states: TEMP[$r107],states: TEMP[$r108],states: TEMP[$r109],states: TEMP[$r110],states: TEMP[$r111],states: TEMP[$r112],states: TEMP[$r201],states: TEMP[$r202],states: TEMP[$r203],states: TEMP[$r204],states: TEMP[$r205],states: TEMP[$r206],states: TEMP[$r207],states: TEMP[$r208],states: TEMP[$r209],states: TEMP[$r210],states: TEMP[$r211],states: TEMP[$r212],states: TEMP[$r301],states: TEMP[$r302],states: TEMP[$r303],states: TEMP[$r304],states: TEMP[$r305],states: TEMP[$r306],states: TEMP[$r307],states: TEMP[$r308],states: TEMP[$r309],states: TEMP[$r310],states: TEMP[$r311],states: TEMP[$r312],states: TEMP[$r401],states: TEMP[$r402],states: TEMP[$r403],states: TEMP[$r404],states: TEMP[$r405],states: TEMP[$r406],states: TEMP[$r407],states: TEMP[$r408],states: TEMP[$r409],states: TEMP[$r410],states: TEMP[$r411],states: TEMP[$r412],states: TEMP[$r501],states: TEMP[$r502],states: TEMP[$r503],states: TEMP[$r504],states: TEMP[$r505],states: TEMP[$r506],states: TEMP[$r507],states: TEMP[$r508],states: TEMP[$r509],states: TEMP[$r510],states: TEMP[$r511],states: TEMP[$r512]
0.8238908170462906,0.823520413494407,0.8058029806126967,0.20197583252744528,0.153907604612243,0.8073348535724776,0.2910288155478468,0.15688595283845086,0.26433336699058424,0.8058029806091226,0.20197583252738854,0.153907604612243,0.8235203406656524,0.8235145312829817,0.8058029083910654,0.2019758317009277,0.15390760460729797,0.8073348535724776,0.2910288155478468,0.15688595283845086,0.26433336699058424,0.8058029070965204,0.20197583168623362,0.15390760460721248,0.8235144578053238,0.8235143868971093,0.8058029064661271,0.20197583168306477,0.15390760460722686,0.8073348535724776,0.2910288155478468,0.15688595283845086,0.26433336699058424,0.8058029064420256,0.20197583042967437,0.15390760458900837,0.8235143856030193,0.8235143849727534,0.8058029064437947,0.20197583168292255,0.15390760460722686,0.8073348535724776,0.2910288155478468,0.15688595283845086,0.26433336699058424,0.8058029054112623,0.20197567876436995,0.1539076020765081,0.8235143849567661,0.8235143849578535,0.8058029064436669,0.20197583168292255,0.15390760460722686,0.8073348535724776,0.2910288155478468,0.15688595283845086,0.26433336699058424,0.8054200825154681,0.2019650180229321,0.15390744916947335,21.338054591476855,21.338239793252797,21.34709850969365,21.649012083736277,21.67304619769388,21.34633257321376,21.604485592226077,21.671557023580775,21.617833316504708,21.34709850969544,21.649012083736306,21.67304619769388,21.338239829667174,21.33824273435851,21.347098545804467,21.649012084149536,21.67304619769635,21.34633257321376,21.604485592226077,21.671557023580775,21.617833316504708,21.34709854645174,21.649012084156883,21.673046197696394,21.338242771097338,21.338242806551445,21.347098546766937,21.649012084158468,21.673046197696387,21.34633257321376,21.604485592226077,21.671557023580775,21.617833316504708,21.347098546778987,21.649012084785163,21.673046197705496,21.33824280719849,21.338242807513623,21.347098546778103,21.64901208415854,21.673046197696387,21.34633257321376,21.604485592226077,21.671557023580775,21.617833316504708,21.34709854729437,21.649012160617815,21.673046198961746,21.338242807521617,21.338242807521073,21.347098546778167,21.64901208415854,21.673046197696387,21.34633257321376,21.604485592226077,21.671557023580775,21.617833316504708,21.347289958742266,21.649017490988534,21.673046275415263
0.8469561446490844,0.8465805285584835,0.8311761313773329,0.31068655587789346,0.27942737432329784,0.8327427401062762,0.38358774304700216,0.283207557392373,0.3646312491865941,0.8311761313687074,0.31068655587765914,0.27942737432329784,0.8465804274531405,0.8465736163142596,0.8311760313222152,0.3106865546567123,0.2794273743114458,0.8327427401062762,0.38358774304700216,0.283207557392373,0.3646312491865941,0.8311760290640751,0.3106865546206379,0.27942737431102654,0.8465735140759206,0.8465734163061214,0.8311760279759426,0.3106865546167867,0.2794273743111548,0.8327427401062762,0.38358774304700216,0.283207557392373,0.3646312491865941,0.8311760279137488,0.31068655227150554,0.2794273742591001,0.8465734140490894,0.8465734129612275,0.8311760279219341,0.31068655461626793,0.2794273743111474,0.8327427401062762,0.38358774304700216,0.283207557392373,0.3646312491865941,0.8311760256859487,0.31068635763154634,0.27942736954963,0.8465734129201081,0.8465734129251743,0.8311760279214511,0.31068655461626093,0.2794273743111474,0.8327427401062762,0.38358774304700216,0.283207557392373,0.3646312491865941,0.8307857060730015,0.31067684167654636,0.2794271724119497,21.326521927675458,21.32670973572076,21.334411934311333,21.594656722061053,21.61028631283835,21.333628629946862,21.5582061284765,21.608396221303813,21.567684375406703,21.334411934315646,21.59465672206117,21.61028631283835,21.32670978627343,21.32671319184287,21.334411984338892,21.594656722671644,21.610286312844277,21.333628629946862,21.5582061284765,21.608396221303813,21.567684375406703,21.334411985467963,21.59465672268968,21.610286312844487,21.32671324296204,21.32671329184694,21.33441198601203,21.594656722691607,21.610286312844423,21.333628629946862,21.5582061284765,21.608396221303813,21.567684375406703,21.334411986043126,21.594656723864247,21.61028631287045,21.326713292975455,21.326713293519386,21.334411986039033,21.594656722691866,21.610286312844426,21.333628629946862,21.5582061284765,21.608396221303813,21.567684375406703,21.334411987157026,21.594656821184227,21.610286315225185,21.326713293539946,21.326713293537413,21.334411986039274,21.59465672269187,21.610286312844426,21.333628629946862,21.5582061284765,21.608396221303813,21.567684375406703,21.3346071469635,21.594661579161727,21.610286413794025
0.8585840928127197,0.8582325160372478,0.8448991947455793,0.36736413945835983,0.34567564754031116,0.8463246868030011,0.43169661411580756,0.3493811375667732,0.417343756891775,0.844899194729493,0.3673641394577416,0.34567564754030417,0.8582323899803228,0.8582250745331022,0.8448990702413112,0.3673641377327927,0.34567564752057917,0.8463246868030011,0.43169661411580756,0.3493811375667732,0.417343756891775,0.8448990668928078,0.3673641376631024,0.34567564751937147,0.8582249467945644,0.8582248256637541,0.8448990652952021,0.367364137661653,0.3456756475198475,0.8463246868030011,0.43169661411580756,0.3493811375667732,0.417343756891775,0.8448990651755465,0.36736413429224524,0.3456756474133868,0.8582248223171189,0.8582248207199326,0.8448990651943757,0.36736413766033843,0.3456756475198331,0.8463246868030011,0.43169661411580756,0.3493811375667732,0.417343756891775,0.8448990618781806,0.3673639323328572,0.3456756406359746,0.8582248206371974,0.8582248206525664,0.8448990651931323,0.36736413766032444,0.3456756475198331,0.8463246868030011,0.43169661411580756,0.3493811375667732,0.417343756891775,0.8445316010196465,0.3673549105524785,0.34567543513077215,21.32070795359364,21.320883741981376,21.32755040262721,21.56631793027082,21.577162176229844,21.3268376565985,21.534151692942096,21.575309431216613,21.541328121554113,21.327550402635254,21.56631793027113,21.577162176229848,21.32088380500984,21.32088746273345,21.327550464879344,21.566317931133604,21.57716217623971,21.3268376565985,21.534151692942096,21.575309431216613,21.541328121554113,21.327550466553596,21.56631793116845,21.577162176240314,21.320887526602718,21.320887587168123,21.3275504673524,21.566317931169174,21.577162176240076,21.3268376565985,21.534151692942096,21.575309431216613,21.541328121554113,21.327550467412227,21.566317932853877,21.577162176293307,21.32088758884144,21.320887589640034,21.327550467402812,21.56631793116983,21.577162176240083,21.3268376565985,21.534151692942096,21.575309431216613,21.541328121554113,21.32755046906091,21.56631803383357,21.577162179682013,21.3208875896814,21.320887589673717,21.327550467403434,21.566317931169838,21.577162176240083,21.3268376565985,21.534151692942096,21.575309431216613,21.541328121554113,21.327734199490177,21.56632254472376,21.577162282434614
0.8644416357498059,0.864124983827523,0.8522811700389282,0.3968105633234132,0.38047322606270473,0.8535627854164358,0.4566335510447956,0.38388364143344234,0.4449373443269879,0.8522811700135404,0.396810563322134,0.38047322606268336,0.8641248400655287,0.8641175739481,0.8522810283224163,0.3968105610791639,0.3804732260333807,0.8535627854164358,0.4566335510447956,0.38388364143344234,0.4449373443269879,0.8522810239002323,0.3968105609693494,0.3804732260307873,0.8641174279633361,0.8641172906824225,0.8522810218100644,0.3968105609691788,0.380473226031988,0.8535627854164358,0.4566335510447956,0.38388364143344234,0.4449373443269879,0.8522810216211097,0.3968105570150015,0.3804732258630848,0.8641172862627613,0.864117284173126,0.8522810216514285,0.39681056096659245,0.38047322603195965,0.8535627854164358,0.4566335510447956,0.38388364143344234,0.4449373443269879,0.8522810177204361,0.3968103573875866,0.3804732178972614,0.8641172840404181,0.8641172840669782,0.852281021648949,0.3968105609665571,0.38047322603195965,0.8535627854164358,0.4566335510447956,0.38388364143344234,0.4449373443269879,0.8519484973605885,0.39680184598986296,0.38047301419600654,21.317779182125097,21.31793750808624,21.323859414980536,21.551594718338293,21.559763386968648,21.323218607291782,21.521683224477602,21.55805817928328,21.527531327836506,21.32385941499323,21.551594718338933,21.55976338696866,21.317937579967236,21.31794121302595,21.323859485838792,21.551594719460418,21.55976338698331,21.323218607291782,21.521683224477602,21.55805817928328,21.527531327836506,21.323859488049884,21.551594719515325,21.559763386984606,21.317941286018332,21.31794135465879,21.323859489094968,21.55159471951541,21.559763386984006,21.323218607291782,21.521683224477602,21.55805817928328,21.527531327836506,21.323859489189445,21.5515947214925,21.559763387068458,21.31794135686862,21.317941357913437,21.323859489174286,21.551594719516704,21.55976338698402,21.323218607291782,21.521683224477602,21.55805817928328,21.527531327836506,21.323859491139782,21.551594821306207,21.55976339105137,21.31794135797979,21.31794135796651,21.323859489175526,21.55159471951672,21.55976338698402,21.323218607291782,21.521683224477602,21.55805817928328,21.527531327836506,21.324025751319706,21.55159907700507,21.559763492901997
0.8673915854048104,0.8671083031264003,0.8562340525882064,0.4120845174466936,0.39870310967424416,0.8574102529758961,0.4695441687335417,0.4018289357729328,0.4593496159276923,0.8562340525527363,0.4120845174445265,0.39870310967418743,0.867108151426798,0.8671013049183146,0.8562339033428403,0.4120845147589664,0.39870310963431893,0.8574102529758961,0.4695441687335417,0.4018289357729328,0.4593496159276923,0.8562338980192622,0.41208451461109535,0.39870310962987787,0.8671011505405488,0.8671010066143764,0.8562338955261096,0.41208451460668966,0.39870310963205197,0.8574102529758961,0.4695441687335417,0.4018289357729328,0.4593496159276923,0.85623389526787,0.41208451039263133,0.39870310941170567,0.867101001293797,0.867100998801206,0.8562338953053867,0.4120845146023982,0.39870310963199523,0.8574102529758961,0.4695441687335417,0.4018289357729328,0.4593496159276923,0.8562338910979577,0.4120843178053734,0.3987031009144816,0.8671009986202804,0.8671009986533418,0.8562338953012372,0.4120845146023271,0.39870310963199523,0.8574102529758961,0.4695441687335417,0.4018289357729328,0.4593496159276923,0.8559355740233058,0.4120764548280035,0.3987029040652956,21.316304207297595,21.3164458484368,21.321882973705897,21.543957741276653,21.550648445162878,21.321294873512052,21.51522791563323,21.549085532113534,21.520325192036154,21.321882973723632,21.543957741277737,21.550648445162906,21.3164459242866,21.316449347540843,21.32188304832858,21.543957742620517,21.55064844518284,21.321294873512052,21.51522791563323,21.549085532113534,21.520325192036154,21.32188305099037,21.543957742694452,21.55064844518506,21.316449424729726,21.31644949669281,21.321883052236945,21.543957742696655,21.550648445183974,21.321294873512052,21.51522791563323,21.549085532113534,21.520325192036154,21.321883052366065,21.543957744803684,21.550648445294147,21.3164494993531,21.316449500599397,21.321883052347307,21.5439577426988,21.550648445184002,21.321294873512052,21.51522791563323,21.549085532113534,21.520325192036154,21.32188305445102,21.543957841097313,21.55064844954276,21.31644950068986,21.31644950067333,21.32188305234938,21.543957742698836,21.550648445184002,21.321294873512052,21.51522791563323,21.549085532113534,21.520325192036154,21.322032212988347,21.543961772585998,21.550648547967352
0.8688772578457317,0.8686206802596957,0.8583426021301576,0.4200020324443088,0.40823955870515505,0.8594509496744109,0.47622575397733163,0.4111507404852547,0.4668674513909679,0.8583426020851874,0.4200020324411609,0.4082395587050486,0.8686205295189638,0.8686142499595491,0.8583424541076924,0.4200020294588783,0.4082395586549978,0.8594509496744109,0.47622575397733163,0.4111507404852547,0.4668674513909679,0.8583424481845442,0.42000202927960123,0.4082395586486313,0.8686140962364277,0.8686139541124263,0.8583424454363635,0.42000202926650576,0.4082395586517011,0.8594509496744109,0.47622575397733163,0.4111507404852547,0.4668674513909679,0.8583424451175147,0.4200020250047631,0.40823955839658754,0.8686139481926249,0.8686139454449062,0.8583424451575323,0.4200020292602104,0.4082395586516016,0.8594509496744109,0.47622575397733163,0.4111507404852547,0.4668674513909679,0.8583424408933948,0.42000184322234435,0.40823954979958205,0.8686139452234086,0.868613945257984,0.8583424451514434,0.42000202926008257,0.4082395586515942,0.8594509496744109,0.47622575397733163,0.4111507404852547,0.4668674513909679,0.8580720142237367,0.41999468290329406,0.40823936376809644,21.315561371077134,21.315689659870152,21.32082869893492,21.539998983777846,21.545880220647422,21.320274525162795,21.511887123011334,21.544424629757373,21.516566274304516,21.320828698957406,21.53999898377942,21.545880220647476,21.315689735240518,21.315692875020225,21.320828772946154,21.53999898527056,21.5458802206725,21.320274525162795,21.511887123011334,21.544424629757373,21.516566274304516,21.320828775907728,21.5399989853602,21.545880220675684,21.315692951881786,21.315693022943787,21.320828777281818,21.539998985366747,21.54588022067415,21.320274525162795,21.511887123011334,21.544424629757373,21.516566274304516,21.320828777441243,21.53999898749762,21.545880220801706,21.315693025903688,21.315693027277547,21.320828777421234,21.539998985369895,21.5458802206742,21.320274525162795,21.511887123011334,21.544424629757373,21.516566274304516,21.320828779553302,21.539999078388828,21.54588022510021,21.315693027388296,21.315693027371008,21.32082877742428,21.53999898536996,21.545880220674203,21.320274525162795,21.511887123011334,21.544424629757373,21.516566274304516,21.32096399288813,21.540002658548353,21.54588031811595
0.869625623829073,0.8693883680851046,0.8594636751202884,0.4241055637353456,0.41322412780436235,0.8605312953470163,0.479683632596938,0.41598989107816225,0.4707858426972392,0.8594636750677438,0.4241055637312527,0.41322412780419876,0.869388224249988,0.8693825015811782,0.8594635341063679,0.4241055606212569,0.41322412774579936,0.8605312953470163,0.479683632596938,0.41598989107816225,0.4707858426972392,0.8594635279258966,0.42410556041958375,0.4132241277377418,0.8693823546314476,0.8693822197543711,0.8594635250846567,0.4241055603965834,0.4132241277414224,0.8605312953470163,0.479683632596938,0.41598989107816225,0.4707858426972392,0.8594635247202762,0.42410555623366974,0.41322412746722387,0.8693822135774737,0.8693822107364679,0.8594635247597537,0.42410556038821307,0.4132241277412662,0.8605312953470163,0.479683632596938,0.41598989107816225,0.4707858426972392,0.859463520589735,0.42410538764472966,0.4132241190686516,0.8693822104855895,0.8693822105185802,0.8594635247516678,0.4241055603880141,0.41322412774125883,0.8605312953470163,0.479683632596938,0.41598989107816225,0.4707858426972392,0.8592136136925819,0.42409888246776006,0.4132239463730371,21.315187188085464,21.315305815957448,21.320268162439856,21.537947218132327,21.54338793609782,21.319734352326492,21.51015818370153,21.54200505446092,21.51460707865138,21.320268162466128,21.537947218134374,21.5433879360979,21.315305887875006,21.31530874920941,21.320268232946816,21.53794721968937,21.5433879361271,21.319734352326492,21.51015818370153,21.54200505446092,21.51460707865138,21.32026823603705,21.537947219790208,21.54338793613113,21.315308822684276,21.315308890122814,21.32026823745767,21.53794721980171,21.54338793612929,21.319734352326492,21.51015818370153,21.54200505446092,21.51460707865138,21.320268237639862,21.537947221883165,21.543387936266388,21.315308893211263,21.315308894631766,21.320268237620123,21.537947219805893,21.543387936129367,21.319734352326492,21.51015818370153,21.54200505446092,21.51460707865138,21.320268239705133,21.537947306177635,21.543387940465674,21.315308894757205,21.31530889474071,21.320268237624166,21.537947219805993,21.54338793612937,21.319734352326492,21.51015818370153,21.54200505446092,21.51460707865138,21.32039319315371,21.53795055876612,21.54338802681348
0.8700027047447636,0.8697785415395671,0.8600580625162166,0.4262325410467584,0.41582818651436776,0.8611022866251119,0.4814734856327548,0.41850119447563827,0.47282709289594754,0.8600580624588473,0.4262325410418627,0.41582818651414744,0.8697784073526053,0.8697731531650845,0.8600579311182484,0.4262325379505754,0.4158281864502201,0.8611022866251119,0.4814734856327548,0.41850119447563827,0.47282709289594754,0.8600579249745693,0.4262325377363679,0.415828186440855,0.8697730158796233,0.8697728905669706,0.8600579221743558,0.4262325377049906,0.4158281864448554,0.8611022866251119,0.4814734856327548,0.41850119447563827,0.47282709289594754,0.8600579217828397,0.4262325337398993,0.415828186164468,0.8697728844269716,0.8697728816266944,0.8600579218203421,0.4262325376947302,0.4158281864446281,0.8611022866251119,0.4814734856327548,0.41850119447563827,0.47282709289594754,0.8600579178459354,0.4262323789337969,0.4158281781655191,0.8697728813591254,0.8697728813892383,0.8600579218104727,0.42623253769444613,0.4158281864446211,0.8611022866251119,0.4814734856327548,0.41850119447563827,0.47282709289594754,0.8598221345823093,0.4262264215549366,0.41582801947858156,21.31499864762762,21.315110729230216,21.31997096874189,21.53688372947662,21.542085906742816,21.319448856687444,21.509263257183623,21.54074940276218,21.513586453552026,21.319970968770576,21.53688372947907,21.542085906742926,21.315110796323697,21.315113423417458,21.319971034440876,21.536883731024712,21.54208590677489,21.319448856687444,21.509263257183623,21.54074940276218,21.513586453552026,21.319971037512715,21.536883731131816,21.542085906779572,21.31511349206019,21.315113554716515,21.319971038912822,21.536883731147505,21.542085906777572,21.319448856687444,21.509263257183623,21.54074940276218,21.513586453552026,21.31997103910858,21.53688373313005,21.542085906917766,21.315113557786514,21.315113559186653,21.31997103908983,21.536883731152635,21.542085906777686,21.319448856687444,21.509263257183623,21.54074940276218,21.513586453552026,21.319971041077032,21.5368838105331,21.54208591091724,21.315113559320437,21.31511355930538,21.319971039094764,21.536883731152777,21.54208590677769,21.319448856687444,21.509263257183623,21.54074940276218,21.513586453552026,21.320088932708845,21.53688678922253,21.54208599026071
0.8701927764106543,0.8699770841683192,0.860372446203151,0.4273352305645518,0.4171881699018626,0.8614036300496795,0.4824001796070903,0.4198042526172971,0.47389007075359046,0.8603724461438205,0.42733523055906625,0.4171881699015925,0.8699769599429175,0.8699720639638358,0.8603723246463771,0.4273352275860773,0.4171881698351713,0.8614036300496795,0.4824001796070903,0.4198042526172971,0.47389007075359046,0.8603723187385413,0.4273352273685303,0.41718816982496065,0.8699719367569259,0.8699718210402523,0.8603723160654724,0.4273352273315466,0.4171881698290248,0.8614036300496795,0.4824001796070903,0.4198042526172971,0.47389007075359046,0.8603723156647975,0.42733522361972814,0.41718816955232535,0.869971815136104,0.8699718124626655,0.8603723156998554,0.4273352273198158,0.41718816982873375,0.8614036300496795,0.4824001796070903,0.4198042526172971,0.47389007075359046,0.8603723119779545,0.4273350816528207,0.4171881620655709,0.8699718121903715,0.8699718122173861,0.8603723156886146,0.4273352273194533,0.41718816982872636,0.8614036300496795,0.4824001796070903,0.4198042526172971,0.47389007075359046,0.8601458048228992,0.4273295476033992,0.4171880164867049,21.314903611794673,21.31501145791584,21.319813776898425,21.536332384717724,21.54140591504907,21.31929818497516,21.508799910196455,21.54009787369135,21.513054964623205,21.31981377692809,21.536332384720467,21.541405915049204,21.31501152002854,21.315013968018082,21.31981383767681,21.53633238620696,21.541405915082414,21.31929818497516,21.508799910196455,21.54009787369135,21.513054964623205,21.31981384063073,21.536332386315735,21.54140591508752,21.315014031621537,21.315014089479874,21.319813841967264,21.536332386334227,21.541405915085488,21.31929818497516,21.508799910196455,21.54009787369135,21.513054964623205,21.3198138421676,21.536332388190136,21.541405915223837,21.315014092431948,21.315014093768667,21.319813842150072,21.536332386340092,21.541405915085633,21.31929818497516,21.508799910196455,21.54009787369135,21.513054964623205,21.319813844011023,21.53633245917359,21.541405918967214,21.315014093904814,21.315014093891307,21.319813842155693,21.536332386340273,21.541405915085637,21.31929818497516,21.508799910196455,21.54009787369135,21.513054964623205,21.31992709758855,21.5363352261983,21.541405991756648
0.8702886253024786,0.8700782289536875,0.8605383841397227,0.4279070374978745,0.4178982681524061,0.8615624586832453,0.4828801092115213,0.4204803377599121,0.4744434589076789,0.8605383840808045,0.4279070374920338,0.4178982681520937,0.8700781135877447,0.8700734740385909,0.8605382712809939,0.4279070346875144,0.41789826808579994,0.8615624586832453,0.4828801092115213,0.4204803377599121,0.4744434589076789,0.8605382657087901,0.4279070344739111,0.4178982680751774,0.870073355859141,0.8700732485006528,0.8605382632016043,0.42790703443414907,0.41789826807913505,0.8615624586832453,0.4828801092115213,0.4204803377599121,0.4744434589076789,0.8605382628063365,0.4279070309923368,0.41789826781298706,0.8700732429320439,0.8700732404242331,0.8605382628388866,0.42790703442148026,0.4178982680787869,0.8615624586832453,0.4828801092115213,0.4204803377599121,0.4744434589076789,0.8605382593870416,0.4279068999960884,0.4178982608724766,0.8700732401567068,0.8700732401808651,0.8605382628267932,0.4279070344210396,0.4178982680787799,0.8615624586832453,0.4828801092115213,0.4204803377599121,0.4744434589076789,0.8603176362353012,0.4279016744058665,0.4178981265407204,21.31485568734876,21.314960885523156,21.31973080793014,21.536046481251063,21.541050865923797,21.319218770658377,21.50855994539424,21.539759831120044,21.51277827054616,21.319730807959598,21.536046481253983,21.541050865923953,21.314960943206128,21.314963262980704,21.319730864359503,21.536046482656243,21.5410508659571,21.319218770658377,21.50855994539424,21.539759831120044,21.51277827054616,21.319730867145605,21.536046482763044,21.54105086596241,21.31496332207043,21.314963375749674,21.319730868399198,21.536046482782925,21.541050865960433,21.319218770658377,21.50855994539424,21.539759831120044,21.51277827054616,21.31973086859683,21.53604648450383,21.541050866093506,21.314963378533978,21.314963379787883,21.319730868580557,21.53604648278926,21.541050865960607,21.319218770658377,21.50855994539424,21.539759831120044,21.51277827054616,21.31973087030648,21.536046550001956,21.54105086956376,21.314963379921647,21.314963379909567,21.319730868586603,21.53604648278948,21.54105086596061,21.319218770658377,21.50855994539424,21.539759831120044,21.51277827054616,21.31984118188235,21.536049162797067,21.54105093672964
