action: AIR[$r1],action: AIR[$r2],action: AIR[$r3],action: AIR[$r4],action: AIR[$r5],action: AIR[$r6],states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6]
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
7.103471903664645,9.745753844263445,9.236475640189951,5.338208098752476,4.839908004865134,4.640126761478287,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.0,0.0,4.895479058692511,7.3570672997848705,6.72300201028572,23.716010867319397,24.438357282892134,24.191902090183195,23.32216554186988,23.349801434142407,23.16641767534481
0.0,0.0,0.0,0.0,0.0,0.0,23.577660774522638,24.3309729043988,24.039861097903316,24.21498089927238,24.81407311672908,24.46369692428318
0.2914621855372612,0.0,0.0,0.0,0.0,0.0,23.44945880688337,24.23672662604596,23.9016952970511,24.068896887447593,24.709547087897583,24.31498760200191
2.19234101639307,0.0,0.0,0.0,0.0,0.0,23.383252680350957,24.14233476224729,23.765102933924126,23.92467774679349,24.60504550069658,24.16812848640768
0.0,0.0,0.0,0.0,0.0,0.0,23.71422417314408,24.048331810218492,23.630057238758642,23.782791748646137,24.500597337095215,24.023084710695986
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
4.554890510449836,8.653465798303639,5.939963610230041,7.4248692112130215,3.4685476571800122,7.887669280906177,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
1.7892450283779848,0.0,8.52158349546886,0.0,4.911593071629423,0.0,23.147400744882077,24.195989997030825,23.456422299754696,23.78771733228954,23.045510925209662,23.89097195268064
2.019257417117325,0.0,0.0,0.0,0.0,0.0,23.404897453341707,24.082776426038997,25.100344446427876,23.634436457345263,24.03395927422012,23.737577334954285
0.0,0.0,0.0,2.7427202651124127,0.0,0.0,23.695673888796552,23.99718300584186,24.92644259114376,23.49553014733158,23.94085463205356,23.610113789528583
0.0,0.0,0.0,0.0,0.0,2.62052146985178,23.555621657552255,23.914462462842582,24.755293955294146,23.93112278900311,23.847726482657738,23.48374455311959
3.021256442551601,0.0,0.0,0.0,0.0,0.0,23.422157220652213,23.830957528341287,24.58685990034138,23.784194367541236,23.759396111782728,23.902724990849705
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
1.0380432370755688,1.9420624606300319,0.11410989823039563,1.2751134319237323,3.0635422805340284,6.2363291049452645,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.9105751423372688,0.2529256400625124,5.548321944969422,4.22652660850687,3.052572330356431,0.0,22.36276229306311,22.706799835800837,22.15662492961717,22.41565466404162,22.955644470788595,23.522543954995868
7.578620511964484,0.986534043297217,2.847083468439049,0.04632533506093606,0.0,8.51905238123818,22.43962402605715,22.677005985243227,23.291058947983913,23.225399892818494,23.527088520437918,23.367163284504564
0.0,4.887488070160957,0.0,7.364551464802801,6.534941603930592,0.0,23.992552942369784,22.82290091483365,23.747687119420355,23.094649602300905,23.431613413862284,25.01187192709812
0.0,0.0,0.0,0.0,0.0,0.0,23.831643130471694,23.820991340957313,23.609130874368216,24.535269384033576,24.714492508105536,24.83493193344063
0.0,0.0,8.725040621695625,0.0,0.0,0.0,23.695246263323916,23.740379249160277,23.48102578513486,24.38213120747918,24.614591222714168,24.67213577586123
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
7.080119980042587,4.250151186426148,8.01643804739775,6.353656070278269,7.676974217659108,2.848590683914872,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,1.2718314176221623,0.0,0.0,0.0,6.286137930783965,23.71080085511997,23.218940568336944,23.919701356526957,23.54872059596987,23.979316734934226,22.76671078306101
0.0,9.050763002230415,0.0,6.4448455592673435,0.0,0.0,23.56431259255378,23.42098135027056,23.761256228295718,23.41414031036694,23.87191618652893,24.01649639905868
0.33745465073697467,0.0,0.0,0.0,0.0,0.0,23.42220129929467,25.23180162338495,23.619035828594928,24.625132279514744,23.778848956197372,23.869259908790067
9.864903672635547,0.0,7.282495046573745,0.0,0.0,0.0,23.37932034967667,25.095975206688227,23.494382283326726,24.45844487853148,23.712644874746953,23.723896971871927
0.0,0.0,0.0,0.0,0.0,0.0,25.32650203477882,24.962445544043806,24.882172826243345,24.295189253356586,23.64477736455354,23.58072904788004
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
6.1676939022085815,2.3068180815499586,7.621393735647505,1.1977860892345982,5.229152716221815,7.172746664223925,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.9965207692112277,0.0,7.764231446432847,5.460513747578098,0.0,23.507230859194607,22.787735290667356,23.831563620345367,22.398402278102022,23.436170761881858,23.731466653894746
8.79699708081747,0.3351086706143247,0.0,0.0,0.0,0.0,23.352864535309493,22.943601109141095,23.679860000603558,24.006091263257,24.4779750362313,23.588607496301464
0.0,4.816415564858479,0.0,0.0,0.0,7.757511104515288,25.058757844048,22.9569115914241,23.532215384799862,23.860772966372522,24.363357481921568,23.45688613472557
0.0,0.0,9.69271562140267,0.0,0.0,0.0,24.877583396507553,23.94219980839055,23.387428923538614,23.732499631422986,24.250123983049203,24.94020187198401
0.0,0.0,0.0,0.0,0.0,0.0,24.70826882422195,23.86079886690414,25.291822802002745,23.605113348350987,24.15993178617723,24.768947055789322
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
7.465573276247016,6.491097874446016,0.7479219652126967,7.440706586675079,2.2940104885968085,9.668238637405054,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.0,0.4123093851603554,0.0,3.119167021726985,0.0,23.7967987543953,23.716183185377584,22.298033776895323,23.791250785066264,22.78489341983122,24.28823207649009
0.0,0.0,0.5988589122995958,0.0,6.343254468463777,0.0,23.65423573658662,23.611550177093882,22.290423594434678,23.64111773065705,23.408899885978027,24.112667092804216
0.0,0.0,1.0334495397647836,5.53929489078823,0.0,0.0,23.51326224684427,23.514135560868027,22.322260260030898,23.49890641994256,24.65799563147846,23.946810749599212
8.25442516932295,9.521912193421478,9.64954814898996,0.0,0.0,0.0,23.373963059006122,23.429264809077182,22.447442613892438,24.519043504666662,24.541265374081508,23.795948018757645
0.0,0.0,0.0,0.0,0.0,0.0,24.97185794102467,25.330103325616896,24.467548400066345,24.361070317008366,24.434719633912305,23.64908443900228
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
8.56896951551916,0.44180564654451415,2.1058454348822297,8.377126184885675,9.279004630150226,7.745793566231285,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,5.670952679177351,9.184037810115003,0.0,0.0,0.0,24.042975812887438,22.37390854996302,22.600998019043907,24.000173938868144,24.334790517128333,23.859318277539266
0.0,0.0,0.0,0.0,0.0,0.0,23.88455733850042,23.585669497125558,24.488355385073092,23.85956746196025,24.222106653187826,23.71036343519645
0.0,0.0,0.0,0.0,0.0,0.0,23.739190632469356,23.516075820146728,24.3260214046895,23.720363425902438,24.120629156894726,23.58007657105705
0.0,5.953768491982208,0.0,0.0,0.0,5.236810546582853,23.59586953679921,23.445247127384256,24.16624920053574,23.58272745993093,24.019497127550984,23.450984165032306
8.118574296472403,0.0,0.0,3.226480009653241,0.0,0.0,23.454543555839358,24.61269509988344,24.008971721708594,23.44663865453148,23.91871249858458,24.412879901269722
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
7.230472528483112,7.4109889125536474,4.861062069895734,6.544601811120309,8.423023965272634,9.69238238926803,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.0,3.4455903072431084,0.0,0.0,0.0,23.744345783763464,23.920297379448414,23.215710216326407,23.59132221009455,24.14485736601173,24.29361875228528
0.0,0.0,0.0,4.372834317071952,0.0,0.0,23.603183608890816,23.827829031058165,23.821401775245782,23.45729155378813,24.051207559505766,24.136893827130667
4.878988687441151,0.0,0.0,0.0,0.0,0.0,23.463810040616337,23.741340981701285,23.68200879450033,24.23445144177058,23.95729077670435,23.988517294838736
0.0,0.0,0.0,0.0,0.0,0.0,24.348371129100244,23.65444998945496,23.54428863444805,24.079771775618813,23.87082802091826,23.84206048671235
0.0,0.0,4.672904453553198,0.0,0.0,0.0,24.19333414565554,23.575777492155048,23.40821037189403,23.935771045212228,23.783833664029448,23.697549466998932
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
2.895728559203643,1.750563855374282,7.260737051547239,3.86555910902905,3.2913826647678923,5.421302814455268,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
8.155335894349212,4.14158716656285,0.0,3.681947805235427,0.4128763303592764,7.394559043739379,22.777227642797467,22.664308299457712,23.751098055521712,22.993605063250996,23.006199867545533,23.34070467763986
0.0,0.0,0.0,0.0,1.5357350705377626,0.0,24.412056266370463,23.500853819066183,23.59720498513498,23.644996308107576,23.012975053661457,24.75285887283871
0.0,5.68412882067133,5.321970646114586,0.0,5.718039296206242,0.0,24.250457718826848,23.42080410643009,23.46605871107963,23.505699790250873,23.283526683741936,24.577921340015173
0.0,0.0,0.0,2.423263516916061,0.0,0.0,24.091239581538073,24.52811744046884,24.44271667468366,23.370938728234496,24.416273735483863,24.408701183409125
0.0,0.0,0.0,0.0,0.0,0.0,23.944272352174714,24.4320323537184,24.29524441647942,23.754529523396492,24.318329825850928,24.261466176842575
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
8.070493774129176,7.948788154552248,3.3906856863062074,3.031872712150671,2.963388072119757,9.748066283266178,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,0.0,8.15424288425001,5.747054579731725,0.1128756549621468,0.0,23.931761647588104,24.039629402813127,22.887656775409162,22.807602557910023,22.933421300123367,24.30604230127154
0.0,0.0,0.0,0.0,7.698075121454137,0.0,23.78018228768819,23.932164648334556,24.530447546789365,23.927928770047895,22.896420332380348,24.13616476697203
0.0,0.0,0.0,0.0,0.0,0.0,23.6409908190995,23.840176587797917,24.373453220385947,23.775027313495137,24.49905887737818,23.984092708491882
0.0,0.0,0.0,0.0,0.0,0.0,23.50338338236289,23.761950260403097,24.218513453574143,23.63830305801018,24.392624092541652,23.84802789502294
2.795486960050239,0.0,0.0,0.0,0.0,0.0,23.3675682177673,23.682843655836155,24.065822817015867,23.503105644832036,24.286590266428362,23.713328314807683
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
9.04684976286947,2.9718508544235744,5.725589575923081,7.117157917946194,8.689203703899938,4.365666021418461,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,2.4709484192870335,5.5091468185944334,0.0,0.0,4.1007502733434755,24.14959494880347,22.935299102947813,23.40859363467098,23.719064333171826,24.20391986426116,23.10518315663368
0.0,9.836398403497643,0.0,0.0,0.0,0.0,23.990735608979374,23.409325972396243,24.413327034536948,23.58557632293768,24.09137692344261,23.852720541136446
0.0,0.0,0.0,8.798448074527634,0.0,0.0,23.838851054956653,25.396558628756598,24.252663697291986,23.45330287729803,23.991418251555615,23.717011810027515
0.0,0.0,0.0,0.0,0.0,0.0,23.70637982128428,25.26610727997299,24.111613667164875,25.15310994623512,23.908910375495186,23.582665310381778
0.0,0.0,0.0,0.0,0.0,8.476395176744022,23.590436323656736,25.136765626340036,23.972030166168746,24.976125126358408,23.840939280732545,23.449954434946086
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
9.998054302763876,0.6011826342670734,4.093711309938504,7.472925668261712,7.111411229562201,6.715749851789571,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
0.0,5.351204116760739,3.2003418163445883,0.0,0.0,0.0,24.361816748480834,22.4092726355501,23.044507754151454,23.798439135406795,23.85382422687678,23.629506789413437
0.0,0.0,0.0,0.0,0.0,0.8454086708964614,24.193708702080453,23.54902196500503,23.591658748380983,23.661735124383558,23.7528690411233,23.48622448328103
0.0,7.499008083944804,8.696011916187436,0.0,0.0,0.0,24.038337180375347,23.471766999361826,23.450503022210945,23.5263489200461,23.66223339669378,23.525949964922354
0.0,0.0,0.0,9.332339465951074,0.0,4.084015109710801,23.88523978229814,24.952312706489348,25.122436864001354,23.392438338395475,23.572989152083185,23.387151154743375
0.0,0.0,0.0,0.0,2.4092648757266257,0.0,23.747351255008166,24.839891816064746,24.952285602844924,25.208962092118455,23.496599092744155,24.11833358255888
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,13.76,13.7725,13.76,13.76,13.7725,13.76
10.0,10.0,10.0,10.0,10.0,10.0,17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
10.0,10.0,10.0,10.0,10.0,10.0,19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
0.028029238369119414,2.688358535645874,4.107345227953951,6.595291776595761,4.32380473205276,7.724880053717453,22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
4.068718767563086,6.545876601312619,0.44007404939713,0.0,5.4535538712576415,0.0,22.137419604382703,22.872395124350934,23.0475495968851,23.602631571275666,23.23528351927705,23.85465229553738
5.881263269737151,0.0,1.6672950746398474,3.2727303388485653,0.0,0.0,22.943389728681822,24.200150038386067,23.011808748345448,23.447335566804192,24.307459669693934,23.70037766797578
